RYear,RMonth,Location,MajorType,Units,Cost,Bedrooms,Use per Day,unit rate,Use per Bdrm per Day
2022,3,Meadowbrook Springs,Electric,89600.0,5990.89,225.0,2800.0,0.06686261160714287,12444.444444444445
2022,3,Meadowbrook Springs,Gas,301.069,2893.57,225.0,10.035633333333333,9.610986185890942,44.60281481481481
2022,3,Meadowbrook Springs,Water,590.6,5975.72,225.0,40.82758620689655,10.11804944124619,181.455938697318
2022,3,Meadowbrook Springs Apartments,Electric,15869.0,1920.9,430.0,547.2068965517241,0.12104732497321823,1272.5741780272654
2022,3,Meadowbrook Springs Apartments,Water,1223.3,12306.630000000001,430.0,50.68724137931035,10.060189650944169,117.87730553327988
2022,3,Meadowbrook Woods,Electric,6228.0,593.87,120.0,214.75862068965517,0.09535484906872191,1789.6551724137933
2022,3,Meadowbrook Woods,Gas,121.6,1443.4299999999998,120.0,4.193103448275862,11.870312499999999,34.94252873563218
2022,3,Meadowbrook Woods,Water,220.6747,3081.14,120.0,15.477814285714285,13.96236179317339,128.9817857142857
2022,3,Meadowland Gardens,Electric,9871.0,1834.76,576.0,340.3793103448276,0.185873771654341,590.9363026819924
2022,3,Meadowside Plaza,Electric,708.0,121.34,80.0,22.125,0.17138418079096046,276.5625
2022,3,Meadowside Plaza,Gas,9.5,114.41,80.0,0.3275862068965517,12.043157894736842,4.094827586206896
2022,3,Meadowside Plaza,Water,143.0,2196.88,80.0,9.533333333333333,15.362797202797204,119.16666666666667
2022,3,Mountain Crest Estates,Gas,948.527,9408.73,768.0,32.707827586206896,9.919306461492397,42.588317169540225
2022,3,Mountain Crest Estates,Water,2834.0,28957.9,768.0,182.83870967741936,10.21803105151729,238.0712365591398
2022,3,Mountain Crest Residences,Electric,4060.0,675.75,124.0,140.0,0.16644088669950738,1129.032258064516
2022,3,Mountain Crest Residences,Gas,11.4,116.93,124.0,1.2452380952380953,10.25701754385965,10.042242703533026
2022,3,Mountain Springs Residences,Water,472.0,8030.24,368.0,32.55172413793103,17.01322033898305,88.45577211394303
2022,3,Mountain View Residences,Electric,6741.0,792.3399999999999,168.0,200.588494013494,0.11754042426939622,1193.9791310327023
2022,3,Mountain View Residences,Water,467.45,9383.56,168.0,28.33030303030303,20.07393304096695,168.63275613275613
2022,3,Mountain View Ridge,Electric,6037.0,886.8499999999999,312.0,208.17241379310343,0.1469024349842637,667.2192749778956
2022,3,Mountain View Ridge,Gas,199.202,1690.06,312.0,6.425870967741935,8.484151765544523,20.595740281224153
2022,3,Mountain View Ridge,Water,1537.4,15824.970000000001,312.0,107.87980295566501,10.293332899700793,345.76859921687503
2022,3,Mountain View Springs,Electric,8868.0,1253.43,392.0,277.125,0.1413430311231394,706.9515306122449
2022,3,Mountain View Springs,Gas,2.3,44.01,392.0,0.071875,19.13478260869565,0.1833545918367347
2022,3,Mountain View Springs,Water,485.0,8042.610000000001,392.0,34.642857142857146,16.582701030927836,88.37463556851313
2022,3,Mountain View Villas,Electric,91200.0,12080.23,470.0,3144.8275862068967,0.13245866228070174,6691.122523844461
2022,3,Mountain View Villas,Gas,477.5,4595.68,470.0,16.46551724137931,9.624460732984295,35.033015407190014
2022,3,Mountain View Villas,Water,658.2857,7760.02,470.0,41.14285625,11.788225082209745,87.53799202127661
2022,3,Oakmont Village,Electric,13129.0,1560.45,538.0,437.6333333333333,0.11885520603244726,813.444857496902
2022,3,Oakmont Village,Water,2422.9,24561.58,538.0,156.31612903225806,10.13726526063808,290.55042571051683
2022,3,Oakridge Terrace,Electric,8048.0,1582.6000000000001,459.0,271.8226177233964,0.1966451292246521,592.2061388309289
2022,3,Oakridge Terrace,Water,1122.0,8345.43,459.0,72.2258064516129,7.4379946524064176,157.3546981516621
2022,3,Oakridge Terrace Apartments,Electric,9221.0,1065.3,668.0,329.32142857142856,0.11552976900553084,492.9961505560308
2022,3,Oakridge Village,Electric,15336.0,1438.8700000000001,250.0,511.2,0.09382303077725614,2044.8
2022,3,Oakridge Village,Gas,420.70000000000005,4977.5,250.0,14.023333333333333,11.831471357261705,56.093333333333334
2022,3,Oakridge Village,Water,468.1296,5860.7300000000005,250.0,31.646783333333335,12.519460422925619,126.58713333333334
2022,3,Oakwood Springs,Electric,76400.0,10222.1,369.0,2669.458128078818,0.13379712041884817,7234.303870132298
2022,3,Oakwood Springs,Gas,312.5,2660.24,369.0,10.416666666666666,8.512768,28.229448961156276
2022,3,Oakwood Springs,Water,1955.0,15327.79,369.0,43.44444444444444,7.84030179028133,117.73562180066246
2022,3,Oakwood Springs Estates,Electric,11400.0,1159.18,96.0,393.1034482758621,0.10168245614035089,4094.8275862068967
2022,3,Oakwood Springs Estates,Gas,48.616,434.98,96.0,1.568258064516129,8.947260161263783,16.336021505376344
2022,3,Oakwood Springs Estates,Water,388.4,3205.52,96.0,27.74285714285714,8.253141091658085,288.98809523809524
2022,3,Oakwood Village,Electric,66744.0,8215.71,522.0,2209.094549499444,0.12309286227975547,4231.981895592804
2022,3,Oakwood Village,Gas,358.9,3304.06,522.0,12.375862068965516,9.206074115352466,23.708548024838155
2022,3,Oakwood Village,Water,293.0,1926.38,522.0,20.20689655172414,6.574675767918089,38.710529792574974
2022,3,Ocean Breeze Apartments,Electric,2088.0,351.12,111.0,72.0,0.16816091954022988,648.6486486486486
2022,3,Ocean Breeze Apartments,Gas,8.1,99.96,111.0,0.26129032258064516,12.34074074074074,2.3539668700959027
2022,3,Ocean Breeze Views,Water,128.024,2481.23,65.0,8.269465148534419,19.380975442104607,127.22254074668336
2022,3,Oceancrest Towers,Electric,22560.0,2283.71,382.0,805.7142857142858,0.10122828014184397,2109.1997008227377
2022,3,Oceancrest Towers,Gas,777.7,6678.71,382.0,25.923333333333336,8.587771634306288,67.86212914485166
2022,3,Oceancrest Villas,Electric,9722.0,1641.5600000000002,486.0,323.741935483871,0.1688500308578482,666.1356697198992
2022,3,Oceancrest Villas,Water,620.8831,8114.0,486.0,43.949040952380955,13.068482617742374,90.43012541642172
2022,3,Oceanfront Towers,Electric,10829.0,1788.69,432.0,360.9666666666667,0.16517591652045435,835.570987654321
2022,3,Oceanfront Towers,Water,450.3335,4317.01,432.0,29.9433423655914,9.586251078367477,69.31329251294305
2022,3,Oceanfront Villages,Electric,17023.0,2868.8,440.0,605.2857142857143,0.16852493685014394,1375.6493506493507
2022,3,Oceanfront Villages,Water,885.6912,11544.06,440.0,52.368259694989106,13.033955852784807,119.01877203406616
2022,3,Oceanside Towers,Electric,28960.0,3714.74,200.0,998.6206896551724,0.128271408839779,4993.103448275862
2022,3,Oceanside Towers,Gas,410.0,3893.2799999999997,200.0,14.137931034482758,9.49580487804878,70.68965517241378
2022,3,Oceanview Towers,Electric,8569.0,1607.1999999999998,300.0,285.6333333333333,0.18755980861244018,952.1111111111111
2022,3,Oceanview Towers,Water,46.3792,7955.57,300.0,3.0919466666666664,171.53314416807535,10.306488888888888
2022,3,Parklane Heights,Electric,19694.0,2166.41,391.0,700.597290640394,0.11000355438204529,1791.8089274690383
2022,3,Parklane Heights,Gas,26.883,329.99,391.0,0.8961,12.275043707919504,2.2918158567774936
2022,3,Parklane Heights,Water,797.4232999999999,8364.5,391.0,51.44666451612903,10.489410078687193,131.57714710007426
2022,3,Parklane Terrace,Electric,15882.0,2280.1,194.0,536.6609195402299,0.14356504218612265,2766.2933996919064
2022,3,Parklane Terrace,Gas,413.2,3894.35,194.0,14.248275862068965,9.424854791868345,73.44472093849983
2022,3,Parkside Heights,Electric,10289.0,1771.42,512.0,342.9666666666667,0.17216639129167072,669.8567708333334
2022,3,Parkside Manor,Electric,28080.0,2346.6,97.0,968.2758620689655,0.08356837606837607,9982.225382154284
2022,3,Parkside Park Apartments,Electric,6101.0,587.4,297.0,210.3793103448276,0.09627929847565972,708.3478462788808
2022,3,Parkside Park Apartments,Gas,17.5,259.48,297.0,0.5303030303030303,14.827428571428573,1.7855320885623915
2022,3,Parkside Ridge,Electric,12330.0,2123.73,504.0,456.6666666666667,0.17224087591240875,906.0846560846561
2022,3,Parkside Ridge,Water,796.0,13371.029999999999,504.0,48.15738025415445,16.797776381909546,95.55035764713185
2022,3,Parkview Manor,Electric,9730.0,1414.92,90.0,347.5,0.14541829393627956,3861.1111111111113
2022,3,Parkview Manor,Gas,368.637,2728.66,90.0,11.51990625,7.4020242135217025,127.99895833333333
2022,3,Parkview Manor,Water,131.0,1388.95,90.0,9.357142857142858,10.602671755725192,103.96825396825396
2022,3,Pinebrook Gardens,Electric,49218.0,3345.71,95.0,1587.6774193548385,0.06797736600430737,16712.39388794567
2022,3,Pinebrook Gardens,Gas,343.4,3174.68,95.0,10.73125,9.244845661036692,112.96052631578948
2022,3,Pinebrook Plaza,Electric,13447.0,1966.8,316.0,480.25,0.14626310701271658,1519.7784810126582
2022,3,Pinebrook Plaza,Gas,195.288,2340.91,316.0,6.502179569892473,11.986962844619228,20.576517626242
2022,3,Pinebrook Plaza,Water,901.4025,6960.22,316.0,64.439325,7.721545036762157,203.921914556962
2022,3,Pinebrook Residences,Electric,35360.0,4737.45,253.0,1219.3103448275863,0.13397765837104073,4819.408477579393
2022,3,Pinebrook Residences,Gas,443.6,4069.73,253.0,14.786666666666667,9.17432371505861,58.44532279314888
2022,3,Pinecrest Plaza,Electric,7482.0,1555.29,343.0,233.8125,0.20787089013632717,681.6690962099125
2022,3,Pinecrest Plaza,Gas,197.348,2721.91,343.0,6.805103448275862,13.792437724223198,19.839951744244495
2022,3,Pinecrest Plaza,Water,1009.096,9851.5,343.0,260.25678636363637,9.762698494494082,758.7661410018553
2022,3,Pinehurst Park Apartments,Electric,5268.0,1076.0,356.0,175.6,0.20425208807896736,493.2584269662921
2022,3,Pinehurst Park Apartments,Water,1059.68,14844.7,356.0,70.64533333333333,14.00866299260154,198.44194756554305
2022,3,Pinehurst Plaza,Electric,7106.0,1390.1299999999999,258.0,245.03448275862067,0.1956276386152547,949.7460572039561
2022,3,Pinehurst Plaza,Water,1125.0,6819.25,258.0,70.3125,6.061555555555556,272.52906976744185
2022,3,Pineview Lofts,Electric,12284.0,1238.8999999999999,644.0,423.58620689655174,0.10085477043308368,657.7425572927823
2022,3,Pineview Lofts,Water,1347.0,18617.57,644.0,89.76904761904763,13.821507052709725,139.3929310854777
2022,3,Pineview Vista,Electric,12915.0,1320.67,504.0,445.3448275862069,0.10225861401471158,883.6206896551724
2022,3,Pineview Vista,Water,1408.0,21063.56,504.0,99.14285714285714,14.959914772727274,196.71201814058958
2022,3,Redwood Grove Apartments,Electric,66900.0,8619.23,284.0,2230.0,0.12883751868460389,7852.112676056338
2022,3,Redwood Grove Apartments,Gas,390.8,4065.62,284.0,13.026666666666667,10.403326509723643,45.86854460093897
2022,3,Redwood Pines Apartments,Electric,16000.0,2839.01,312.0,549.1919540229885,0.177438125,1760.230621868553
2022,3,Redwood Pines Apartments,Gas,855.5,8162.74,312.0,29.5,9.541484511981297,94.55128205128206
2022,3,Redwood Pines Lofts,Electric,17156.0,2388.51,324.0,591.5862068965517,0.13922301235719284,1825.883354618987
2022,3,Redwood Ridge Views,Electric,117820.0,11636.310000000001,202.0,3927.333333333333,0.09876345272449501,19442.24422442244
2022,3,Redwood Ridge Views,Gas,128.132,1439.42,202.0,4.576142857142857,11.233883807323698,22.654172560113153
2022,3,Redwood Ridge Views,Water,446.1,4813.79,202.0,29.740000000000002,10.790831652095942,147.22772277227725
2022,3,Redwood Terrace Apartments,Electric,5718.0,954.3199999999999,280.0,184.4516129032258,0.16689751661420077,658.7557603686636
2022,3,Redwood Terrace Apartments,Water,417.5,3787.0,280.0,29.821428571428573,9.07065868263473,106.50510204081633
2022,3,Redwood Terrace Lofts,Electric,31164.0,4525.2,159.0,1005.2903225806451,0.1452060069310743,6322.58064516129
2022,3,Redwood Terrace Lofts,Gas,440.0,4500.01,159.0,14.193548387096774,10.227295454545455,89.26759991884764
2022,3,Redwood Terrace Lofts,Water,293.2362,3541.46,159.0,20.945442857142858,12.07715827718406,131.7323450134771
2022,3,Riverfront Gardens,Electric,9448.0,1244.09,135.0,314.93333333333334,0.1316776037256562,2332.8395061728393
2022,3,Riverfront Gardens,Gas,254.0,2373.89,135.0,8.758620689655173,9.346023622047243,64.8786717752235
2022,3,Riverfront Heights,Electric,77200.0,10474.02,480.0,2662.0689655172414,0.1356738341968912,5545.977011494253
2022,3,Riverfront Heights,Gas,427.8,4088.3,480.0,14.751724137931035,9.556568489948575,30.732758620689655
2022,3,Riverside Meadows,Electric,16680.0,2739.04,310.0,575.1724137931035,0.16421103117505995,1855.3948832035599
2022,3,Riverside Meadows,Water,127.0,1491.15,310.0,8.758620689655173,11.741338582677166,28.25361512791991
2022,3,Riverside Springs,Electric,19560.0,2356.3,308.0,652.0,0.12046523517382414,2116.883116883117
2022,3,Riverside Springs,Gas,174.1,1588.36,308.0,6.003448275862069,9.123262492820219,19.491715181370353
2022,3,Riverside Springs,Water,386.0,4848.9400000000005,308.0,26.620689655172413,12.562020725388603,86.4308105687416
2022,3,Riverwalk Estates,Electric,14719.0,1558.38,408.0,525.6785714285714,0.10587539914396359,1288.4278711484594
2022,3,Riverwalk Estates,Gas,26.6,169.15,408.0,0.83125,6.359022556390977,2.0373774509803924
2022,3,Riverwalk Retreat Apartments,Electric,5911.0,875.9,340.0,197.03333333333333,0.1481813567924209,579.5098039215686
2022,3,Riverwalk Retreat Apartments,Gas,2.266,89.53,340.0,0.06866666666666667,39.510150044130626,0.2019607843137255
2022,3,Riverwalk Retreat Apartments,Water,1125.2,7285.05,340.0,75.01333333333334,6.474448986846783,220.62745098039215
2022,3,Rosehill Plaza,Electric,13970.0,1925.36,532.0,465.6666666666667,0.13782104509663565,875.31328320802
2022,3,Rosehill Plaza,Gas,24.5,361.04999999999995,532.0,0.8448275862068966,14.73673469387755,1.5880217785843922
2022,3,Rosehill Plaza,Water,22.0,8352.84,532.0,45.53694581280788,379.67454545454547,85.59576280602984
2022,3,Rosewood Gardens,Water,23.0,588.91,372.0,1.393939393939394,25.60478260869565,3.747148908439231
2022,3,Rosewood Heights,Electric,5557.0,912.02,433.0,191.6206896551724,0.16412092855857477,442.5420084415067
2022,3,Rosewood Manor,Electric,188616.0,14948.099999999999,393.0,6504.0,0.0792514951011579,16549.618320610687
2022,3,Rosewood Manor,Gas,609.8,5517.18,393.0,18.478787878787877,9.047523778287964,47.019816485465334
2022,3,Rosewood Meadows,Electric,14135.0,1571.04,597.0,471.1666666666667,0.11114538379908029,789.2238972640984
2022,3,Rosewood Meadows,Gas,19.879,310.6,597.0,0.6413688172043011,15.624528396800644,1.0743196268078745
2022,3,Rosewood Meadows,Water,277.7,3265.62,597.0,17.576559139784948,11.759524666906733,29.44147259595469
2022,3,Rosewood Villages,Gas,323.0,2422.57,405.0,10.766666666666667,7.5002167182662545,26.584362139917697
2022,3,Rosewood Villas,Electric,28741.0,3683.34,1068.0,958.0333333333333,0.12815629240457882,897.0349563046192
2022,3,Rosewood Villas,Water,1831.0,7831.540000000001,1068.0,114.19999999999999,4.277192790824686,106.92883895131085
2022,3,Sandcastle Residences,Electric,78800.0,9608.61,417.0,2717.241379310345,0.12193667512690357,6516.166377243034
2022,3,Sandcastle Residences,Gas,359.3,3141.51,417.0,12.389655172413793,8.743417756749235,29.711403291160178
2022,3,Sandcastle Residences,Water,456.0,2419.71,417.0,30.4,5.306381578947368,72.90167865707434
2022,3,Sandstone Residences,Electric,20794.0,3082.59,400.0,717.0344827586207,0.14824420505915167,1792.5862068965519
2022,3,Sandstone Residences,Gas,277.276,2143.23,400.0,8.664875,7.729590732699548,21.6621875
2022,3,Sandstone Residences,Water,442.0,5884.2699999999995,400.0,30.482758620689655,13.312828054298642,76.20689655172414
2022,3,Sandstone Vista,Electric,11646.0,1270.2,448.0,401.58620689655174,0.10906749098402886,896.3977832512317
2022,3,Sandstone Vista,Water,2191.0,6156.19,448.0,151.10344827586206,2.809762665449566,337.28448275862064
2022,3,Sandy Beach Residences,Electric,13661.0,1320.94,260.0,471.0689655172414,0.09669423907473831,1811.8037135278514
2022,3,Sandy Beach Residences,Water,668.0104,10787.64,260.0,47.71502857142857,16.148910256487024,183.51934065934066
2022,3,Sandy Shores Cove,Electric,14756.0,1716.78,639.0,508.82758620689657,0.11634453781512605,796.2873023582106
2022,3,Sandy Shores Cove,Water,1612.4,16261.47,639.0,124.732,10.085258000496154,195.19874804381845
2022,3,Sandy Shores Villas,Electric,72900.0,6526.98,180.0,2209.090909090909,0.08953333333333333,12272.727272727274
2022,3,Sandy Shores Villas,Gas,322.4,2655.17,180.0,10.399999999999999,8.235638957816377,57.777777777777764
2022,3,Sandy Shores Villas,Water,281.0,2858.25,180.0,17.09375,10.171708185053381,94.96527777777777
2022,3,Sea Breeze Apartments,Electric,16620.0,1899.85,612.0,573.1034482758621,0.11431107099879663,936.4435429344153
2022,3,Sea Breeze Apartments,Gas,63.2,613.0699999999999,612.0,2.179310344827586,9.700474683544302,3.5609646157313497
2022,3,Sea Breeze Apartments,Water,956.0,8130.55,612.0,64.18320355951057,8.504759414225942,104.87451562011532
2022,3,Seaside Apartments,Electric,10604.0,1158.55,448.0,353.4666666666667,0.1092559411542814,788.9880952380953
2022,3,Seaside Apartments,Water,702.0,8982.2,448.0,45.09698275862069,12.795156695156697,100.66290794334975
2022,3,Seaside Manor,Electric,124200.0,12413.82,252.0,4140.0,0.09995024154589371,16428.571428571428
2022,3,Seaside Meadows,Electric,1689.0,254.92000000000002,114.0,53.36189516129032,0.15092954410894022,468.0867996604414
2022,3,Seaside Meadows,Gas,6.18,124.04,114.0,0.2207142857142857,20.071197411003237,1.9360902255639096
2022,3,Seaside Meadows,Water,347.6,6317.99,114.0,20.027058823529412,18.17603567318757,175.67595459236327
2022,3,Seaview Apartments,Electric,8563.0,1411.9099999999999,434.0,291.8735632183908,0.16488497022071702,672.5197309179512
2022,3,Seaview Haven,Electric,15998.0,1935.48,314.0,539.407603686636,0.12098262282785348,1717.8586104669935
2022,3,Seaview Haven,Gas,752.8,6661.99,314.0,25.356896551724137,8.84961477151966,80.75444761695586
2022,3,Seaview Haven,Water,748.798,9694.96,314.0,50.12348356374808,12.947363641462717,159.6289285469684
2022,3,Seaview Villas,Electric,13741.0,1860.6599999999999,257.0,458.03333333333336,0.13540935885306746,1782.2308690012972
2022,3,Seaview Villas,Gas,1017.7,10423.69,257.0,33.92333333333333,10.242399528348237,131.99740596627754
2022,3,Seaview Villas,Water,952.2701,10746.06,257.0,59.51688125,11.28467647991888,231.5831955252918
2022,3,Skylark Court,Electric,12100.0,1283.9,468.0,378.125,0.10610743801652893,807.9594017094017
2022,3,Skylight Court,Electric,60000.0,7785.49,333.0,2068.965517241379,0.12975816666666667,6213.1096613855225
2022,3,Skylight Court,Gas,181.8,1669.05,333.0,6.26896551724138,9.18069306930693,18.82572227399814
2022,3,Skylight Haven,Electric,27705.0,2901.2,456.0,953.0896551724138,0.10471756000721891,2090.10889292196
2022,3,Skyline Court,Electric,75900.0,10665.75,301.0,2617.2413793103447,0.14052371541501976,8695.154084087524
2022,3,Skyline Court,Gas,294.5,2675.16,301.0,10.155172413793103,9.083735144312394,33.73811433153855
2022,3,Skyline Gardens,Electric,17383.0,2957.88,772.0,543.21875,0.17015935109014554,703.6512305699482
2022,3,Skyline Gardens,Water,1477.0,21874.31,772.0,92.3125,14.809959377115776,119.57577720207254
2022,3,Skyview Court,Electric,10833.0,1770.8700000000001,226.0,361.09999999999997,0.16346995292162836,1597.7876106194688
2022,3,Skyview Court,Gas,345.462,3268.3,226.0,11.912482758620689,9.460664269876283,52.71010070186145
2022,3,Sun Haven Apartments,Electric,10329.0,1529.03,366.0,322.78125,0.14803272340013554,881.9159836065573
2022,3,Sun Haven Apartments,Water,1021.768,15355.28,366.0,75.68651851851853,15.028147289795728,206.79376644403968
2022,3,Sunbeam Apartments,Electric,48800.0,6672.85,231.0,1682.7586206896553,0.13673872950819674,7284.669353634872
2022,3,Sunbeam Apartments,Gas,224.8,2321.73,231.0,7.751724137931035,10.327980427046263,33.5572473503508
2022,3,Sunbeam Apartments,Water,506.4311,5854.219999999999,231.0,31.65194375,11.559756105025933,137.02140151515152
2022,3,Sunbeam Ridge Apartments,Electric,15026.0,1766.02,632.0,469.5625,0.11753094635964328,742.9786392405064
2022,3,Sunbeam Ridge Apartments,Water,279.0,7900.139999999999,632.0,15.973118279569892,28.31591397849462,25.27392132843337
2022,3,Sunburst Apartments,Electric,11960.0,1498.85,154.0,412.4137931034483,0.12532190635451504,2678.011643528885
2022,3,Sunburst Apartments,Gas,326.0,2841.45,154.0,11.241379310344827,8.716104294478527,72.99596954769369
2022,3,Sunburst Haven,Electric,7661.0,1047.75,100.0,247.1290322580645,0.13676413000913717,2471.2903225806454
2022,3,Sunburst Haven,Water,64.0,1142.8600000000001,100.0,5.995698924731183,17.857187500000002,59.95698924731183
2022,3,Sunburst Villas,Electric,16016.0,1493.78,448.0,572.0,0.09326798201798202,1276.7857142857142
2022,3,Sunburst Villas,Water,1025.5791,8098.46,448.0,72.2662315270936,7.896475269435581,161.30855251583392
2022,3,Sunflower Gardens,Electric,53920.0,6967.77,415.0,1797.3333333333333,0.12922422106824927,4330.923694779116
2022,3,Sunflower Gardens,Gas,365.6,3862.46,415.0,12.186666666666667,10.564715536105032,29.36546184738956
2022,3,Sunflower Gardens,Water,772.7376,9018.310000000001,415.0,55.19554285714286,11.6705981435354,133.00130808950087
2022,3,Sunridge Apartments,Electric,11226.0,1166.68,508.0,387.1034482758621,0.10392659896668449,762.0146619603585
2022,3,Sunridge Apartments,Water,2948.7,36033.06,508.0,184.29375,12.21998168684505,362.7829724409449
2022,3,Sunridge Manor,Electric,6102.0,1021.11,241.0,210.41379310344828,0.16734021632251722,873.0862784375448
2022,3,Sunset Cove Apartments,Electric,2477.0,656.31,168.0,79.04032258064517,0.2649616471538151,470.4781105990784
2022,3,Sunset Cove Apartments,Gas,6.7,135.24,168.0,0.2161290322580645,20.185074626865674,1.2864823348694316
2022,3,Sunset Cove Apartments,Water,533.361,6773.2300000000005,168.0,19.048607142857144,12.699147481724387,113.38456632653063
2022,3,Sunset Gardens,Water,237.0,3301.08,372.0,9.223581757508342,13.92860759493671,24.79457461695791
2022,3,Sunset Gardens Residences,Electric,7625.0,999.87,248.0,254.16666666666669,0.13113049180327868,1024.8655913978496
2022,3,Sunset Gardens Residences,Gas,4.326,111.57,248.0,0.14917241379310345,25.790568654646325,0.6015016685205785
2022,3,Sunset Gardens Residences,Water,354.0,5057.13,248.0,22.125,14.285677966101694,89.21370967741936
2022,3,Sunset Pointe Apartments,Electric,14888.0,2417.4900000000002,684.0,513.3793103448276,0.16237842557764645,750.5545472877595
2022,3,Sunset Pointe Apartments,Water,1329.0,10422.029999999999,684.0,91.65517241379311,7.8420090293453715,133.9987900786449
2022,3,Sunset Ridge Apartments,Electric,59600.0,7932.119999999999,276.0,2055.1724137931033,0.13308926174496644,7446.276861569215
2022,3,Sunset Ridge Apartments,Gas,283.6,2692.34,276.0,9.148387096774194,9.493441466854724,33.146330060776066
2022,3,Sunset Springs Residences,Electric,9151.0,1490.0800000000002,512.0,285.96875,0.16283247732488254,558.53271484375
2022,3,Sunset Springs Residences,Gas,5.0,62.06,512.0,0.1724137931034483,12.412,0.33674568965517243
2022,3,Sunset Springs Residences,Water,747.0,8157.92,512.0,49.8,10.920910307898259,97.265625
2022,3,Sunset Terrace,Electric,268500.0,32626.91,349.0,9258.620689655172,0.12151549348230913,26528.999110759803
2022,3,Sunset Terrace,Gas,1640.8999999999999,14362.52,349.0,56.58275862068965,8.75283076360534,162.12824819681848
2022,3,Sunset Terrace,Water,620.135,7668.39,349.0,40.00870967741935,12.365678440984626,114.63813661151676
2022,3,Sunset View Apartments,Electric,9910.0,1514.1,416.0,319.6774193548387,0.1527850655903128,768.4553349875931
2022,3,Sunset View Apartments,Water,1165.1589999999999,13373.289999999999,416.0,83.22564285714286,11.47765240623812,200.06164148351647
2022,3,Whispering Brook,Electric,4926.0,910.88,224.0,175.92857142857142,0.18491270807957774,785.3954081632653
2022,3,Whispering Brook,Gas,13.8,280.09,224.0,0.44516129032258067,20.2963768115942,1.9873271889400923
2022,3,Whispering Brook,Water,5.2364,1343.21,224.0,0.3378322580645161,256.514017263769,1.508179723502304
2022,3,Whispering Creek,Electric,12405.0,1601.43,312.0,427.7586206896552,0.12909552599758162,1371.0212201591512
2022,3,Whispering Creek,Gas,187.872,1884.01,312.0,6.2624,10.028157468915005,20.071794871794875
2022,3,Whispering Creek,Water,27.8,8544.390000000001,312.0,21.660357142857144,307.35215827338135,69.42422161172162
2022,3,Whispering Creek Residences,Electric,26331.0,3777.6099999999997,261.0,907.9494252873563,0.1434662565037408,3478.733430219756
2022,3,Whispering Creek Residences,Gas,982.8,9045.69,261.0,31.703225806451613,9.20399877899878,121.46829810901001
2022,3,Whispering Hills,Electric,4684.0,668.54,162.0,151.09677419354838,0.14272843723313405,932.6961369972123
2022,3,Whispering Oaks,Electric,10237.0,2064.25,192.0,331.6623655913979,0.2016459900361434,1727.4081541218638
2022,3,Whispering Oaks,Water,225.1636,2688.27,192.0,15.010906666666667,11.939185552194049,78.18180555555556
2022,3,Whispering Pines,Electric,138000.0,16144.39,171.0,4451.612903225807,0.11698833333333333,26032.823995472554
2022,3,Whispering Pines,Gas,441.2,4353.82,171.0,15.213793103448275,9.868132366273798,88.96955031256302
2022,3,Whispering Pines,Water,369.5376,4514.469999999999,171.0,23.841135483870968,12.216537640554032,139.42184493491794
2022,3,Whispering Winds Apartments,Electric,8132.0,822.14,352.0,280.41379310344826,0.10109936055090998,796.630094043887
2022,3,Whispering Winds Apartments,Gas,485.13,4498.02,352.0,17.326071428571428,9.2717828210995,49.22179383116883
2022,3,Whispering Winds Apartments,Water,767.0,11764.87,352.0,59.0,15.338813559322036,167.61363636363637
2022,3,Willow Glen Towers,Electric,11686.0,1987.55,728.0,380.98275862068965,0.17007958240629814,523.3279651383099
2022,3,Willow Glen Towers,Water,1326.0,14941.06,728.0,88.04848484848485,11.267767722473604,120.94572094572095
2022,3,Willow Heights,Electric,128767.0,16859.399999999998,366.0,4101.139661703239,0.13092950833676328,11205.299622139997
2022,3,Willow Heights,Gas,891.5,7794.99,366.0,30.74137931034483,8.743679192372406,83.9928396457509
2022,3,Willow Heights,Water,569.2675,6958.9,366.0,40.66196428571429,12.224305796484076,111.0982630757221
2022,3,Willow Woods Towers,Electric,70585.0,11349.609999999999,143.0,2205.78125,0.16079351136927109,15425.043706293707
2022,3,Willow Woods Towers,Water,481.4,4815.2699999999995,143.0,123.71278181818182,10.002638138761943,865.124348378894
2022,3,Willowbrook Crest,Electric,32957.0,4769.42,103.0,1176.98732718894,0.14471644870588948,11427.061429018835
2022,3,Willowbrook Crest,Gas,432.909,3428.48,103.0,13.118454545454545,7.919632070481326,127.36363636363637
2022,3,Willowbrook Crest,Water,132.4052,2133.46,103.0,9.457514285714286,16.113113382253868,91.82052704576977
2022,3,Willowbrook Towers,Electric,4823.0,429.1,224.0,166.31034482758622,0.08896952104499274,742.4568965517243
2022,3,Willowbrook Towers,Gas,17.8,240.04000000000002,224.0,0.6137931034482759,13.485393258426967,2.7401477832512313
2022,3,Willowbrook Towers,Water,221.40800000000002,3660.37,224.0,15.815403571428572,16.532239124150887,70.60448022959183
2022,3,Willowsong Pines,Electric,14460.0,2049.49,416.0,451.875,0.14173513139695712,1086.2379807692307
2022,3,Willowsong Pines,Water,1466.0,17152.08,416.0,94.58064516129032,11.699918144611187,227.35732009925556
2022,3,Willowsong Towers,Electric,11784.0,1692.71,300.0,420.85714285714283,0.1436447725729803,1402.857142857143
2022,3,Willowsong Towers,Gas,189.834,2075.66,300.0,6.294790322580645,10.934079248185256,20.98263440860215
